post_date,blog_id,post_title,meta_additional,post_url,post_text,meta_email,blog_url
Jun 2013,2222,Tag Archives,,http://adamacar.wordpress.com/tag/police/,Posted by icctimes in social media  Turkey     Leave a Comment,,adamacar.wordpress.com
Jun 2013,2222,Tag Archives,,http://adamacar.wordpress.com/tag/occupy-wall-street/,Tags antigovernemnt  brasil  brazil  gezi parki  occupy wall street  police  taksim square  the arab spring  twitter    Of course no social movement can be similar.That is why sociologists cannot run social experiments in their labs. However saying that there was nothing in common between the Occupy Wall Street Occupy Moscow the Arab Spring Taksim Gezi Parki and Brazilian antigovernment protests would be a little naive. Apparently social media played a significant role in all of these events.  Simply put  1 Most of these events started as peaceful demonstrations  2 In most of these events the police interfered by using force  3 In most of these events the police interference helped protesters gain a domestic and worldwide support  4 There were many similar events in all of these countries in the past as well the police presumably used unjustified force to disperse protesters in many occasions not only in the past 3 years.  One difference is social media hoaxes that circulated mostly in Turkey but not in the other countries. In my previous blog post I talked about some potential explanations including the tendency of using social media for social changes in certain societies. This Washington Post news also confirms this view tha t people in the middle east are 2 times more likely to post political and community related messages compared to those in Brazil. It makes sense to presume that if more people post political messages the possibility of passing on a political message that is baseless increases.  One automatically may claim that there should have been more hoaxes and rumors during the Tahrir Square demonstrations compared to those in Turkey and obviously there were not many. However readers should note that during the Tahrir Square demonstrations 70 of the messages in social media Twitter to be more specific were posted by users from different countries whereas in the recent Gezi Parki protests 90 of the messages were posted by Turkish users .,,adamacar.wordpress.com
Jun 2013,2222,Tag Archives,,http://adamacar.wordpress.com/tag/gezi-parki/,Posted by icctimes in social media  Turkey     Leave a Comment,,adamacar.wordpress.com
Jun 2013,2222,Tag Archives,,http://adamacar.wordpress.com/tag/brazil/,Posted by icctimes in social media  Turkey     Leave a Comment,,adamacar.wordpress.com
Jun 2013,2222,Tag Archives,,http://adamacar.wordpress.com/tag/anti-governemnt/,Posted by icctimes in social media  Turkey     Leave a Comment,,adamacar.wordpress.com
Jun 2013,2222,Tag Archives,,http://adamacar.wordpress.com/tag/brasil/,Posted by icctimes in social media  Turkey     Leave a Comment,,adamacar.wordpress.com
2012/08/12,2222,Social Media Users in Japan Facebook Twitter Google GreeMixi,,http://adamacar.wordpress.com/2012/08/12/social-media-users-in-japan-facebook-twitter-google-gree-mixi/,Share   Twitter  Google  LinkedIn  StumbleUpon  Email  Facebook    Like Loading...  Leave a Reply Cancel reply      Enter your comment here...      Fill in your details below or click an icon to log in                                     Email required Address never made public     Name required     Website                You are commenting using your WordPress.com account.  LogOut  Change               You are commenting using your Twitter account.  LogOut  Change               You are commenting using your Facebook account.  LogOut  Change               You are commenting using your Google account.  LogOut  Change       Cancel  Connecting to s     Notify me of followup comments via email.           Powered by WordPress.com,,adamacar.wordpress.com
2012/04/01,2222,Why does Japanese culture favorTwitter,,http://adamacar.wordpress.com/2012/04/01/why-does-japanese-culture-favor-twitter/,Share   Twitter  Google  LinkedIn  StumbleUpon  Email  Facebook    Like Loading...  Leave a Reply Cancel reply      Enter your comment here...      Fill in your details below or click an icon to log in                                     Email required Address never made public     Name required     Website                You are commenting using your WordPress.com account.  LogOut  Change               You are commenting using your Twitter account.  LogOut  Change               You are commenting using your Facebook account.  LogOut  Change               You are commenting using your Google account.  LogOut  Change       Cancel  Connecting to s     Notify me of followup comments via email.           Powered by WordPress.com,,adamacar.wordpress.com
,2222,About,,http://adamacar.wordpress.com/about/?replytocom=9,Share   Twitter  Google  LinkedIn  StumbleUpon  Email  Facebook    Like Loading...  Leave a Reply to David Slater Cancel reply      Enter your comment here...      Fill in your details below or click an icon to log in                                     Email required Address never made public     Name required     Website                You are commenting using your WordPress.com account.  LogOut  Change               You are commenting using your Twitter account.  LogOut  Change               You are commenting using your Facebook account.  LogOut  Change               You are commenting using your Google account.  LogOut  Change       Cancel  Connecting to s     Notify me of followup comments via email.           Powered by WordPress.com,,adamacar.wordpress.com
Feb 2011,2222,social networks twitter mixi facebook youtube groupon ameblo,,http://adamacar.wordpress.com/tag/social-networks/,,,adamacar.wordpress.com
2011/02/27,2222,Is Twitter bigger thanFacebook,,http://adamacar.wordpress.com/2011/02/27/twitter-is-bigger-than-facebook/,Tags facebook  social networks  twitter    This of course depends on how you measure it  Social Media experts are convinced that Facebook is the future of marketing future of the internet and the future of well everything Although this might be partly true If you ask the academicians they clearly prefer Twitter over Facebook  Take the figure below which shows the number of academic papers published about Facebook and twitter in the last 3 years. Twitter caught up to Facebook in 2009 and last year there were more academic papers published about Twitter than Facebook. A potential impact of Twitter can be attributed to its easiness to use by academicians unlike facebook which involves tons of privacy issues. Regardless these numbers suggest that there are and will be many contenders against FBs hegemony in the realm of OSNs.FYI there are more than 3000 articles published about Facebook and Twitter. Google scholar key words allintitleFacebook vs. allintitletwitter   About these ads   Share this  Share   Twitter  Google  LinkedIn  StumbleUpon  Email  Facebook    Like this Like Loading...    Related      Leave a Reply Cancel reply      Enter your comment here...      Fill in your details below or click an icon to log in                                     Email required Address never made public     Name required     Website                You are commenting using your WordPress.com account.  LogOut  Change               You are commenting using your Twitter account.  LogOut  Change               You are commenting using your Facebook account.  LogOut  Change               You are commenting using your Google account.  LogOut  Change       Cancel  Connecting to s     Notify me of followup comments via email.,,adamacar.wordpress.com
2011/10/12,2222,Book Review The Best Digital Marketing Campaigns in theWorld,,http://adamacar.wordpress.com/2011/10/12/book-review-the-best-digital-marketing-campaigns-in-the-world/,Although the title might set some great expectations this is just a simple book that features 25 random digital campaigns. The book does not have a solid structure and does not have any industry or country classification. Here are the 10 most important take aways and links to the campaigns that are covered in this book     People like creating and curating allow them to create thingscontent in your application and platform.  Provide selfexpression in your campaign.  Make sure your campaign helps people get together and share things bringing together parents and children or artists and art lovers  Try to use social media as much as you can.  Make sure a celebrity or an opinion leader demonstrates how to participate in your campaign.  Think about consumers on the go and integrate mobility into your campaign.  Only focus on digital media instead of one time messages make people sign up for your news feed.  With the help of digital campaigns you not only generate a buzz but also find out your customers vision of your brand.  People only want to share cool and very interesting things with their friends.  Successful campaigns should be able to create discussion and interaction around the brand and the campaign.     SourceBest Digital Marketing Campaigns in the World Mastering the Art of Customer EngagementBy Damian Ryan Calvin Jone  1 Dockers Pants Shakable and interactive ads on Iphone Lessons learned There was no call for action e.g. at the end the ad did not ask the viewers to take any action go to a Dockers store or learn how to dance like the Dockers dancer etc.    2 Truth about smart. Many people thought Smart a sub brand of Mercedes Benz was not safe or convenient. The brand created this interactive page and advertised it through traditional methods banner ads etc. Lessons learned Interactive websites are great to educate consumers about misconceptions about brands. httpwww.truthaboutsmart.co.uk 3 Doritos Hotel 626 To generate a buzz around its two new flavors Doritos created this online game which was presumably scarry and released it around Halloween. Lessons learned People only want to share cool and very interesting things with their friends.   4 Pizza Hut Iphone Application An Iphone app. by Pizza Hut that allows users to choose toppings crust etc. Lessons learned When brands offer apps that make users lives easier consumers always appreciate it. Consumers also prefer simple orderingsimple consumption with the help of apps over other alternatives.  5 Turbotax super status Participants update their status on Facebook Twitter and Myspace by answering the questions asked by Turbotax. The updates were also seen in an embeddable widget on blogs and different websites. Lessons learned Successful campaigns should be able to create discussion and interaction around the brand and the campaign. httpwww.insidefacebook.com20090129intuitssuperstatuscontestaimingforproductplacementinfacebookstatusupdates 6 Rice Krispies the spoonful enewsletter. Lessons learned Although email newsletters might be seen useless or obsolete it worked well for the Rice Krispies. Seasonal relevancy and connecting mom and children made the campaign successful. httpwww.childhoodiscalling.comTheSpoonful.aspx 7 In absolut world Campaign first ask celebrities whats your vision of absolut world and then asked normal people to share their pictures of an absolut world similar to picture uploading in a Facebook campaign. Lessons learned Through digital campaigns you not only generate a buzz but also find out your customers vision of your brand. httpwww.flickr.comphotosspyline2345313938lightbox 8 Tourism Queesnlad The best job in the world Submit a 60sec. video if you want to Live on an island and report to the rest of the world through social media. 9 The Ozometer by Fosters. Measure the sentiment in tweets and broadcast it. Lessons Learned Marketers can classifyanalyze and make use of public social media messages. 10 Obamas Presidential Campaign. Lessons Learned Only focus on digital media instead of one time messages make people sign up for your news feed.   About these ads   Share this  Share   Twitter  Google  LinkedIn  StumbleUpon  Email  Facebook    Like this Like Loading...    Related      Leave a Reply Cancel reply      Enter your comment here...      Fill in your details below or click an icon to log in                                     Email required Address never made public     Name required     Website                You are commenting using your WordPress.com account.  LogOut  Change               You are commenting using your Twitter account.  LogOut  Change               You are commenting using your Facebook account.  LogOut  Change               You are commenting using your Google account.  LogOut  Change       Cancel  Connecting to s     Notify me of followup comments via email.,,adamacar.wordpress.com
Apr 2011,2222,Tag Archives,,http://adamacar.wordpress.com/tag/twitter-use-in-japan/,Posted by icctimes in japan social media reach  japan social media research  japanese social media  social media  social media japan earthquake  social media trends japan  twitter     Leave a Comment,,adamacar.wordpress.com
Mar 2011,2222,Tag Archives,,http://adamacar.wordpress.com/tag/social-media-japan-earthquake/,Posted by icctimes in facebook  facebook in Japan  facebook penetration  social media  social media japan earthquake  twitter     2 Comments,,adamacar.wordpress.com
Mar 2012,2222,Tag Archives,,http://adamacar.wordpress.com/tag/earthquake/,Posted by icctimes in facebook  facebook in Japan  facebook penetration  facebook users in Japan  social media japan earthquake     Leave a Comment    Posted by icctimes in facebook  facebook in Japan  facebook penetration  social media  social media japan earthquake  twitter     2 Comments,,adamacar.wordpress.com
2011/03/18,2222,The Last Tweet Before the TsunamiHit,,http://adamacar.wordpress.com/2011/03/18/last-tweet-before-the-tsunami-hit/,Share   Twitter  Google  LinkedIn  StumbleUpon  Email  Facebook    Like Loading...  Leave a Reply Cancel reply      Enter your comment here...      Fill in your details below or click an icon to log in                                     Email required Address never made public     Name required     Website                You are commenting using your WordPress.com account.  LogOut  Change               You are commenting using your Twitter account.  LogOut  Change               You are commenting using your Facebook account.  LogOut  Change               You are commenting using your Google account.  LogOut  Change       Cancel  Connecting to s     Notify me of followup comments via email.           Powered by WordPress.com,,adamacar.wordpress.com
2011/04/11,2222,How Do Japanese Companies UseTwitter,,http://adamacar.wordpress.com/2011/04/11/how-do-japanese-companies-use-twitter/,Tags Japan  social media in Japan  twitter  twitter use in Japan    As the first step of the analysis we accessed the accounts of the top 100 Japanese on twitter. We observed that almost a quarter of Japanese companies 22 out of 100 had twitter accounts. On the other hand only 9 of these Japanese companies used the service actively. Softbank one of the popular telecommunications company in Japan was the most followed brand with 52 444 followers proceeded by Ajinomoto 29370 followers. Although the investigation of Facebook pages is beyond the scope of this paper we also searched for the brand pages of the companies on Facebook to check if the twitter account was listed there. Facebook usage was almost nonexistent among the top 100 as we only found 2 brand pages on facebook.com.  Since the number of active Japanese companies was rather small in our first sample we assessed the top 30 most active Japanese companies separately in the second phase of the analysis. Readers should note that not all of the 30 companies we investigated were among the Nikkei Top 100 list. Based on our analysis the most frequent commercial tweet category in Japan is promotions 52 followed by dialogues 43 and news 13 See Graph I.    A further analysis of hashtags  and  signs indicated that Japanese companies do not shy away from initiating or maintaining direct conversations with their followers as a quarter of the messages were directed at individual users  signs. Hashtags which function as chat sessions were also quite common See Graph II.    This study was completed by March 9th 2011.  Top 100 Corporations list was obtained fromhttpmarkets.nikkei.co.jprankingkeieiuriage.aspx   About these ads   Share this  Share   Twitter  Google  LinkedIn  StumbleUpon  Email  Facebook    Like this Like Loading...    Related      Leave a Reply Cancel reply      Enter your comment here...      Fill in your details below or click an icon to log in                                     Email required Address never made public     Name required     Website                You are commenting using your WordPress.com account.  LogOut  Change               You are commenting using your Twitter account.  LogOut  Change               You are commenting using your Facebook account.  LogOut  Change               You are commenting using your Google account.  LogOut  Change       Cancel  Connecting to s     Notify me of followup comments via email.,,adamacar.wordpress.com
2012/08/15,2222,What Makes Mixi different thanFacebook,,http://adamacar.wordpress.com/2012/08/15/what-makes-mixi-different-than-facebook/,The history of modern social networks in Japan goes back to December 2003 when the online profile based dating site Gocoo was introduced Takahashi 2010. mixi was established in 2004 Barkeramp Ota 2011 and quickly gained traction to became the leading social network destination in Japan with more than 15 million monthly users  mixi . However mixi is not as popular as it used to be as Facebook has increasing its userbase and currently there are more Twitter users than mixi Users Thomson amp Ito 2012. Additionally a recent ComScore 2012 report claimed that Facebook has a higher number of monthly unique visitors than does mixi.  Despite being challenged by its foreign competitors mixi still has a strong presence in Japan and is seen as more secure and convenient by local users Acar et al. 2012. Almost all of the past studies that compared and contrasted mixi with other social networks concluded that mixi is easier for the Japanese to use because it is simply a reflection of the Japanese culture Fogg amp Iizawa 2011 Acar et al. 2012. It consists of smaller and tightly knit social circles and promotes anonymity long term commitment and indirect communication which are part of the Japanese culture. By the same token mixi users also tend to be introspective and conservative when presenting themselves on the network See Table 1.  Table 1 Past academic studies which compared and contrasted mixi and Western social networks      Study    mixi    Facebook amp Myspace      Barker amp Ota 2011   Users tend to be conservative and introspective. Users try not to offend friends by writing something different the feeling of sameness.  Users tend to be bold assertive open.    Only 20 use their real names.  Most of the users 87 user real names..    84 used the diary function.  Only 4 used the platform to write a diary.    Only 21 posted a picture of themselves.  77 posted a picture of self.    Avg. of 7080 friends.  Avg. of 100150 friends.    57 restrict access to close friends.  Only 37 does so.    Main user motive is social identity gratification.  Main user motives are communicating with close friends social compensation entertainment and passing time.     Fogg amp Iizawa 2008   Platform is not designed to make friends. Getting to know others takes time.  Quick and direct forms of communication. Communication messages that require direct action poking chatting.    Interface is subtle and indirect.  Interface is assertive and mechanistic.     Acar 2012   Users consider it to be safer.  Users report security problems spam.     Takahashi 2010   About me with them.  About me and them.     Thomson amp Ito 2012    Only 11 showed their real name and real profile picture.  59 of Japanese users showed their real name and real profile picture.    Lower selfdisclosure homogeneous contacts smaller number of contacts highcommitment relationships. This is a reflection of a low level of social mobility in Japan.  Higher selfdisclosure heterogeneous contacts higher number of contacts lowcommitment relationships.     Important Note A recent mixi survey indicates that the percentage of real friends friends with whom the users met facetoface was 81.5 for mixi 60.3 for Facebook and 48 for Twitter. httppr.mixi.co.jp20110601infographics.html   About these ads   Share this  Share   Twitter  Google  LinkedIn  StumbleUpon  Email  Facebook    Like this Like Loading...    Related      Leave a Reply Cancel reply      Enter your comment here...      Fill in your details below or click an icon to log in                                     Email required Address never made public     Name required     Website                You are commenting using your WordPress.com account.  LogOut  Change               You are commenting using your Twitter account.  LogOut  Change               You are commenting using your Facebook account.  LogOut  Change               You are commenting using your Google account.  LogOut  Change       Cancel  Connecting to s     Notify me of followup comments via email.,,adamacar.wordpress.com
,2222,About,,http://adamacar.wordpress.com/about/?shared=email&msg=fail,Share   Twitter  Google  LinkedIn  StumbleUpon  Email  Facebook    Like Loading...  Leave a Reply Cancel reply      Enter your comment here...      Fill in your details below or click an icon to log in                                     Email required Address never made public     Name required     Website                You are commenting using your WordPress.com account.  LogOut  Change               You are commenting using your Twitter account.  LogOut  Change               You are commenting using your Facebook account.  LogOut  Change               You are commenting using your Google account.  LogOut  Change       Cancel  Connecting to s     Notify me of followup comments via email.           Powered by WordPress.com,,adamacar.wordpress.com
2012/03/31,2222,Is Facebook getting popular due to theearthquake,,http://adamacar.wordpress.com/2012/03/31/is-facebook-getting-popular-due-to-the-earthquake/,Tags earthquake  facebook  Japan  social media  social media japan earthqukae  tohoku earthquake    No. Google Insights clearly shows that although Facebook is getting more and more popular in Japan the earthquake almost had no impact at least in the short run on its growth. On the other hand Twitter and UStream saw a sharp traffic spike right after the quake.    Furthermore when the quake hit about 98 of the population in the Tohoku area was not on Facebook while even some of the local governments were using Twitter. Many people reported as saved by Twitter theres no evidence that someone was saved after the quake because heshe found help on Facebook. httpadamacar.wordpress.com20110318lasttweetbeforethetsunamihit  More on the Japanese social media scene httpasiajin.comblog20120402asummaryofthelateststudiesaboutjapansocialmedia   About these ads   Share this  Share   Twitter  Google  LinkedIn  StumbleUpon  Email  Facebook    Like this Like Loading...    Related      Leave a Reply Cancel reply      Enter your comment here...      Fill in your details below or click an icon to log in                                     Email required Address never made public     Name required     Website                You are commenting using your WordPress.com account.  LogOut  Change               You are commenting using your Twitter account.  LogOut  Change               You are commenting using your Facebook account.  LogOut  Change               You are commenting using your Google account.  LogOut  Change       Cancel  Connecting to s     Notify me of followup comments via email.,,adamacar.wordpress.com
2013/06/03,2222,Social Media and Taksim Square Protests inTurkey,,http://adamacar.wordpress.com/2013/06/03/social-media-and-taksim-square-protests-in-turkey/?shared=email&msg=fail,Share   Twitter  Google  LinkedIn  StumbleUpon  Email  Facebook    Like Loading...  Powered by WordPress.com,,adamacar.wordpress.com
